2017Onwards,Date,English name,Power,Frequency,Vocalization type,X,Y
False,5/12/2014,Purple Tooting Tout,-53.506160788,16.700836354,song,89,37
False,11/4/2012,Purple Tooting Tout,-104.12221953,0.609749036,song,123,76
False,11/15/2012,Purple Tooting Tout,-121.46605529,3.65696901,song,123,80
False,11/6/2016,Purple Tooting Tout,-138.095114971,2.348464966,song,126,70
False,4/9/2006,Qax,-117.527972861,0.720702301,song,39,78
False,11/19/2016,Qax,-135.086428165,14.169302428,song,56,77
False,8/27/2004,Qax,-125.113721372,3.195846739,song,60,91
False,11/22/2001,Qax,-121.047029693,2.323218229,song,63,88
False,4/5/2015,Qax,-128.162129161,2.785589242,song,66,87
False,7/22/2016,Qax,-157.184210067,2.841374197,song,66,91
False,1/14/2000,Qax,-121.974266138,1.49804,song,67,84
False,2/28/2006,Qax,-105.705486442,0.71955291,song,67,88
False,1/20/2004,Qax,-116.82310025,2.373242254,song,67,91
False,7/2/1992,Qax,-115.75116035,1.9289282,song,68,91
False,10/7/2007,Qax,-123.338664145,2.398243114,song,70,84
False,11/23/2016,Qax,-111.165984452,3.229434421,song,70,92
False,1/21/2004,Qax,-115.126488176,2.79866593,song,73,73
False,11/3/2005,Qax,-118.068579723,2.511738056,song,74,90
False,10/6/2011,Qax,-124.259653201,3.068923737,song,79,74
False,11/20/1999,Qax,-114.760172507,2.836436836,song,80,75
False,9/19/2000,Qax,-119.567268752,2.230370886,song,82,92
False,7/2/2007,Queenscoat,-134.673901859,6.142255107,song,20,123
False,3/31/2011,Queenscoat,-117.692005731,6.364620187,song,39,100
False,7/4/2015,Queenscoat,-84.183986126,6.391898218,song,40,109
True,5/23/2017,Queenscoat,-129.443706238,7.040761837,song,43,104
False,5/9/2016,Queenscoat,-121.707954549,7.063010164,song,43,108
False,3/16/2016,Queenscoat,-131.922998048,7.290521825,song,43,110
False,5/7/2016,Queenscoat,-137.494138036,7.316879931,song,44,100
False,6/14/2013,Queenscoat,-136.536755867,6.166598769,song,47,147
False,6/13/2015,Queenscoat,-123.310995748,6.558847072,song,50,142
False,5/12/2014,Queenscoat,-118.311562693,6.75423132,song,51,110
False,5/31/1993,Queenscoat,-125.343949204,6.655675956,song,51,158
False,5/13/2014,Queenscoat,-118.069318376,6.743876778,song,51,158
False,4/5/2015,Queenscoat,-138.955099922,6.552646703,song,53,145
False,5/9/2011,Queenscoat,-135.587613292,0.521417866,song,53,154
False,7/4/2015,Queenscoat,-138.458753762,6.473499662,song,53,156
False,2/20/2009,Queenscoat,-125.577697609,7.200271616,song,55,142
False,4/29/2015,Queenscoat,-127.91940217,5.964583179,song,55,150
False,6/13/2015,Queenscoat,-127.546786344,6.891149438,song,55,152
,,Queenscoat,-127.40195252,7.034424487,song,56,93
False,5/23/2016,Queenscoat,-138.467929977,6.940354716,song,56,139
False,5/23/2016,Queenscoat,-139.954650102,6.917266447,song,58,150
,,Queenscoat,-134.282655021,7.394704772,song,59,149
False,5/15/2012,Queenscoat,-141.605880169,6.875389907,song,60,142
False,7/5/2015,Queenscoat,-128.546638155,5.583381646,song,61,156
False,5/12/2016,Queenscoat,-150.288574655,6.421040468,song,62,151
False,4/20/2014,Queenscoat,-129.632434334,5.484120184,song,63,93
False,7/3/2010,Queenscoat,-126.292084148,6.633079612,song,65,97
False,5/20/2012,Queenscoat,-130.013942132,3.389016289,song,66,78
False,4/5/2015,Queenscoat,-132.2235247,0.571876887,song,66,139
False,6/14/2015,Queenscoat,-126.898602149,6.660354998,song,68,93
False,5/22/2012,Queenscoat,-129.923772077,1.217625742,song,68,95
False,6/19/2015,Queenscoat,-139.729579829,7.532046848,song,68,156
False,5/25/2013,Queenscoat,-121.156964209,7.170445959,song,70,164
False,6/5/2016,Queenscoat,-139.659757317,7.004378196,song,73,111
False,6/1/2015,Queenscoat,-138.462555255,6.431447168,song,144,122
,,Scrawny Jay,-172.394690577,7.986014897,song,33,82
False,11/22/2002,Scrawny Jay,-110.443826007,1.499480969,song,47,82
False,9/30/2005,Scrawny Jay,-116.729756176,1.539542667,song,54,83
False,5/17/2011,Scrawny Jay,-142.306081354,2.149513727,song,58,159
False,11/30/2010,Scrawny Jay,-129.294300247,2.575878853,song,59,90
False,3/28/2014,Scrawny Jay,-135.145882985,2.160415885,song,59,96
False,9/15/2011,Scrawny Jay,-128.327116833,1.444556356,song,59,162
False,5/17/2011,Scrawny Jay,-118.328357379,11.026086526,song,61,97
False,2/7/2005,Scrawny Jay,-124.824004884,1.48598625,song,68,173
,,Scrawny Jay,-105.627653819,1.319067948,song,70,147
False,2/11/2011,Scrawny Jay,-135.469404966,2.572122516,song,73,156
False,12/16/1989,Scrawny Jay,-121.799969991,1.590187444,song,76,148
False,6/27/2013,Vermillion Trillian,-130.447322104,2.253998222,song,51,87
False,3/25/2012,Vermillion Trillian,-134.440372762,2.683361199,song,54,164
False,5/14/2014,Vermillion Trillian,-129.222727887,2.674289151,song,60,111
False,5/15/2012,Vermillion Trillian,-125.173787511,2.479654321,song,61,163
False,4/15/2013,Vermillion Trillian,-119.411297173,2.550772122,song,66,83
False,6/5/2011,Vermillion Trillian,-121.655755248,2.360570394,song,68,82
False,4/30/1995,Vermillion Trillian,-126.046806114,2.560540214,song,71,67
True,4/26/2017,Vermillion Trillian,-123.807006492,2.422147534,song,71,90
False,3/25/2012,Vermillion Trillian,-126.764371167,2.474414501,song,72,79
False,4/6/2002,Vermillion Trillian,-118.906712049,2.600766572,song,78,69
False,7/21/2010,Vermillion Trillian,-116.785095488,6.446163681,song,81,78
False,3/5/2014,Vermillion Trillian,-141.696087433,2.933525125,song,81,87
False,5/21/2013,Vermillion Trillian,-147.600938777,2.636822408,song,82,144
False,3/22/2016,Vermillion Trillian,-138.643901739,2.744016497,song,83,76
False,3/23/2008,Vermillion Trillian,-128.022110337,2.616554151,song,83,148
False,4/22/1999,Vermillion Trillian,-113.046614236,2.281920654,song,83,156
False,5/1/2015,Vermillion Trillian,-141.081461138,0.502667107,song,87,82
False,3/30/2014,Vermillion Trillian,-127.696898232,2.302805255,song,87,156
False,4/12/2003,Vermillion Trillian,-128.394501678,2.574395179,song,90,152
False,3/21/2014,Vermillion Trillian,-133.257845845,2.399271453,song,90,152
True,4/5/2017,Vermillion Trillian,-123.576689982,2.432993653,song,90,154
True,1/9/2017,Vermillion Trillian,-120.833924847,2.761354633,song,97,148
False,3/6/2014,Vermillion Trillian,-130.747272877,2.366754569,song,97,175
False,4/14/2016,Vermillion Trillian,-127.243634119,2.42291319,song,101,156
False,1/9/2012,Bent-beak Riffraff,-139.221393437,6.729395102,song,48,91
False,7/20/2014,Bent-beak Riffraff,-132.232544568,1.343646056,song,62,97
False,4/22/2004,Bent-beak Riffraff,-118.020403536,3.340632567,song,64,93
False,2/12/1991,Bent-beak Riffraff,-124.495194807,0.510874121,song,67,82
True,11/23/2017,Bent-beak Riffraff,-137.02961248,1.581362727,song,84,155
False,5/3/2008,Lesser Birchbeere,-111.877934132,4.57008767,song,78,50
True,12/30/2017,Lesser Birchbeere,-141.189096901,0.931689453,song,85,51
False,5/2/2015,Orange Pine Plover,-103.259149494,2.580277679,song,62,43
False,5/22/2015,Orange Pine Plover,-138.376119081,2.93241938,song,63,44
False,5/13/2012,Orange Pine Plover,-112.642944766,2.468568733,song,64,38
False,3/8/2007,Orange Pine Plover,-114.785706471,2.771998659,song,121,58
False,6/6/2013,Orange Pine Plover,-131.013273005,2.709275867,song,125,80
False,6/15/2013,Orange Pine Plover,-140.414934282,2.927660055,song,128,64
False,4/23/2012,Orange Pine Plover,-132.402080998,0.678184626,song,147,106
False,5/30/2016,Ordinary Snape,-137.697348177,0.957431172,song,128,91
False,5/16/2013,Ordinary Snape,-124.887096979,0.67158464,song,134,101
False,4/19/2015,Ordinary Snape,-137.097565687,3.869025922,song,136,135
False,5/2/2007,Ordinary Snape,-122.006166506,4.133353088,song,144,111
False,5/23/2013,Purple Tooting Tout,-135.109005799,2.786955372,song,124,82
False,3/21/2008,Qax,-55.611781712,4.991475117,song,12,87
,,Qax,-137.104112865,3.75949576,song,67,84
False,3/13/2006,Qax,-114.819605073,3.166405968,song,72,90
False,5/7/2014,Queenscoat,-120.035918288,6.676335931,song,30,143
False,5/7/2014,Queenscoat,-124.470779865,6.696638985,song,33,113
False,10/1/2014,Queenscoat,-122.881470786,4.042534813,song,36,95
False,5/24/2015,Queenscoat,-130.226551097,5.022121644,song,42,101
False,5/7/2016,Queenscoat,-126.725748137,6.825130768,song,47,119
False,6/8/2015,Queenscoat,-131.276732444,0.847186652,song,55,104
False,5/15/2014,Queenscoat,-118.996949882,7.390095868,song,55,142
False,5/1/2016,Queenscoat,-118.344430856,6.157382369,song,55,149
False,5/5/2015,Queenscoat,-123.933607728,6.941361669,song,60,147
False,5/7/2016,Queenscoat,-54.766606964,21.966370444,song,63,100
False,7/4/2015,Queenscoat,-136.048819732,6.48783172,song,70,98
False,6/22/2012,Scrawny Jay,-143.253394674,2.44991925,song,67,80
False,6/30/2014,Vermillion Trillian,-150.614058247,2.210892921,song,61,92
False,4/14/2016,Vermillion Trillian,-127.638098178,2.400728268,song,64,77
False,2/28/2016,Vermillion Trillian,-138.517358076,3.807505507,song,77,95
False,6/7/2007,Vermillion Trillian,-114.412646364,2.274975885,song,83,153
False,7/4/2016,Vermillion Trillian,-154.019955471,2.904471204,song,91,160
False,5/15/2011,Vermillion Trillian,-138.361919597,4.997956886,song,95,156
False,7/14/2016,Vermillion Trillian,-148.402822126,2.522956302,song,95,158
False,1/26/2011,Bent-beak Riffraff,-123.341868805,7.216655709,song,66,179
False,1/10/2006,Bent-beak Riffraff,-116.849235513,3.342298881,song,84,83
False,4/22/2016,Orange Pine Plover,-155.702742532,2.278922541,song,55,38
False,5/6/2013,Ordinary Snape,-126.936245187,5.595771366,song,132,102
False,5/18/2013,Ordinary Snape,-113.963410939,3.046662686,song,142,110
False,5/14/2016,Purple Tooting Tout,-122.127353841,1.648837114,song,143,111
False,4/12/2015,Vermillion Trillian,-131.3975344,2.301513899,song,40,103
False,4/12/2015,Vermillion Trillian,-139.368986792,2.445674181,song,72,58
False,5/25/2011,Orange Pine Plover,-125.662719848,2.566070428,song,68,
False,5/6/2013,Ordinary Snape,-127.184608132,0.513468809,song,122,119
True,6/10/2017,Orange Pine Plover,-119.674783314,2.987171695,song,130,70
True,3/30/2017,Ordinary Snape,-145.326189057,4.486942101,song,137,112
False,5/6/2016,Ordinary Snape,-144.925562268,2.403922253,song,150,112
False,5/14/2016,Ordinary Snape,-143.645254025,4.744557093,song,158,125
False,11/1/2015,Qax,-151.337511502,3.455452806,song,57,86
True,3/7/2017,Qax,-126.526363341,2.371632618,song,58,67
False,10/31/2015,Qax,-120.011484309,2.324427187,song,72,90
False,12/13/2012,Qax,-113.379697698,2.527548103,song,72,90
True,3/16/2018,Queenscoat,-141.938858286,6.470128112,song,41,107
True,3/16/2018,Queenscoat,-125.749590282,6.963422523,song,52,142
True,3/16/2018,Queenscoat,-129.886137619,6.333384492,song,54,151
